recall_id,clause_id,clause_text
65391d8a5a2723f92006e284,3,In 1949 they went to college
65391d8a5a2723f92006e284,4,and became great friends.
65391d8a5a2723f92006e284,5,They used to hang out at the writer's family farm.
65391d8a5a2723f92006e284,6,The other 3 were city kids
65391d8a5a2723f92006e284,7,and loved the farm.
65391d8a5a2723f92006e284,8,They used to hunt
65391d8a5a2723f92006e284,9,but the writer didn't like it.
65391d8a5a2723f92006e284,10,Once they went to Canada
65391d8a5a2723f92006e284,11,wanting to hunt bears.
65391d8a5a2723f92006e284,12,They all decided once there
65391d8a5a2723f92006e284,13,they didn't really want to
65391d8a5a2723f92006e284,14,so sat around for 3 or 4 days playing cards.
65391d8a5a2723f92006e284,15,They decided they should find a bear
65391d8a5a2723f92006e284,16,because they didn't want to be teased when they got home.
65391d8a5a2723f92006e284,17,The writer found one
65391d8a5a2723f92006e284,18,"and was chased by it,"
65391d8a5a2723f92006e284,19,he lead it back to the cabin.
65391d8a5a2723f92006e284,20,He never went hunting with his friends again.
6319ff03df1e7848122f18b1,1,The story was involving a bear
6319ff03df1e7848122f18b1,2,in which many different events took place involving the bear.
6319ff03df1e7848122f18b1,3,It ended up being the bear being skinned
6319ff03df1e7848122f18b1,4,after being chased by the bear
6319ff03df1e7848122f18b1,5,and slamming a door shut.
6319ff03df1e7848122f18b1,6,By shutting the door shut
6319ff03df1e7848122f18b1,7,they managed to escape the bear.
6319ff03df1e7848122f18b1,8,The bear was ferocious
6319ff03df1e7848122f18b1,9,and would not give in.
6319ff03df1e7848122f18b1,10,The people being attacked by the bear
6319ff03df1e7848122f18b1,11,eventually defeated the bear
6319ff03df1e7848122f18b1,12,and skinned it.
66880d5992fc91de8ff934bc,1,There were a group of 4 friends
66880d5992fc91de8ff934bc,2,that become close
66880d5992fc91de8ff934bc,3,and one of them lived in a farm
66880d5992fc91de8ff934bc,4,while others lived in the city.
66880d5992fc91de8ff934bc,5,So the other city friends loved to come hunting in the farm
66880d5992fc91de8ff934bc,6,with their friend who lives there.
66880d5992fc91de8ff934bc,7,And although he hates hunting
66880d5992fc91de8ff934bc,8,he always accompanies his friends while they hunt.
66880d5992fc91de8ff934bc,9,And years passed
66880d5992fc91de8ff934bc,10,then one day they suggested they go Bear hunting in Canada
66880d5992fc91de8ff934bc,11,and even though he hates the idea
66880d5992fc91de8ff934bc,12,he still allowed his friends to talk him into doing it.
66880d5992fc91de8ff934bc,13,They travelled and lodged in a spooky old cabin for days
66880d5992fc91de8ff934bc,14,as they did not feel the need to go bear hunting anymore
66880d5992fc91de8ff934bc,15,"and one day while they were playing cards,"
66880d5992fc91de8ff934bc,16,they decided to play a game to choose who will go bear hunting
66880d5992fc91de8ff934bc,17,and deliver the bear to the others to skin and take back to the city.
66880d5992fc91de8ff934bc,18,Unluckily he was picked
66880d5992fc91de8ff934bc,19,"and he went out looking for a bear,"
66880d5992fc91de8ff934bc,20,he spotted one big old Bear
66880d5992fc91de8ff934bc,21,and just when he wanted to shoot
66880d5992fc91de8ff934bc,22,he realised he did not load his gun
66880d5992fc91de8ff934bc,23,and so the Bear chased him all the way to the cabin
66880d5992fc91de8ff934bc,24,and when he was near he screamed to be let in.
66880d5992fc91de8ff934bc,25,The story ended with them agreeing that he did part of his bargain by bringing the Bear to them
66880d5992fc91de8ff934bc,26,and they had the choice to skin the bear.
60b8e84804e38fb3c6b5b153,1,A guy got acquainted with three friends in high school in 1949.
60b8e84804e38fb3c6b5b153,2,After graduation they also attended the same school and became good friends.
60b8e84804e38fb3c6b5b153,3,He was from the farm and the three were macho men from the city.
60b8e84804e38fb3c6b5b153,4,They liked visiting him on the farm to hunt and help him with chores.
60b8e84804e38fb3c6b5b153,5,They used to hunt rabbit and squirrels and others.
60b8e84804e38fb3c6b5b153,6,He didn't enjoy it but did it to be part of their group.
60b8e84804e38fb3c6b5b153,7,"After several years of being friends and hunting, one of them wanted to go hunting in Canada."
60b8e84804e38fb3c6b5b153,8,He didn't like it but was talked into it by them.
60b8e84804e38fb3c6b5b153,9,"So they took an airplane and flew into Canada, landed on a lake and rented Canoes."
60b8e84804e38fb3c6b5b153,10,They went deep in the canoes and had to backpack for about 500 miles.
60b8e84804e38fb3c6b5b153,11,They got a cabin in the woods and he was spooked by the place.
60b8e84804e38fb3c6b5b153,12,They set up the cabin and packed their groceries.
60b8e84804e38fb3c6b5b153,13,They sat around for three or four days playing cards and ate.
60b8e84804e38fb3c6b5b153,14,They weren't in the mood to go out hunting.
60b8e84804e38fb3c6b5b153,15,One of them talked about going to hunt for a bear to take home or people would give them a bad time.
60b8e84804e38fb3c6b5b153,16,They made a pact to cut the cards and whoever got the high card would go hunting for the bear.
60b8e84804e38fb3c6b5b153,17,The guy from the farm got the high card and he had to take the gun and go out there in the woods.
60b8e84804e38fb3c6b5b153,18,"He saw the biggest bear he had ever seen, tried to shoot it and nothing happened."
60b8e84804e38fb3c6b5b153,19,He started running with the bear right on his heels.
60b8e84804e38fb3c6b5b153,20,"When he was about to get to the cabin he started yelling for the others to open the door for him, they did and he got in and the bear was with him."
60b8e84804e38fb3c6b5b153,21,He told them to skin it while he goes to get another one.
60b8e84804e38fb3c6b5b153,22,It happened 30 years ago and his friends agreed he lived up to his promise but they never asked him to go hunting since then.
6237846b5bea67dd2f13f301,1,I met my friends at College in 1949
6237846b5bea67dd2f13f301,2,but we knew each other before then.
6237846b5bea67dd2f13f301,3,"There's 4 of us,"
6237846b5bea67dd2f13f301,4,some from school
6237846b5bea67dd2f13f301,5,and some acquaintances
6237846b5bea67dd2f13f301,6,but since graduation have all remained friends.
6237846b5bea67dd2f13f301,7,Being the lads that we are
6237846b5bea67dd2f13f301,8,we all liked to hunt
6237846b5bea67dd2f13f301,9,and would go dear and rabbit hunting and the like.
6237846b5bea67dd2f13f301,10,I grew up on a farm
6237846b5bea67dd2f13f301,11,and it didn't appeal to me
6237846b5bea67dd2f13f301,12,but I'd go along with it for my friends.
6237846b5bea67dd2f13f301,13,"One day, as we were deciding to meet up,"
6237846b5bea67dd2f13f301,14,they all decided that it would be fun to go bear hunting
6237846b5bea67dd2f13f301,15,and find a cabin in Canada.
6237846b5bea67dd2f13f301,16,The travel was hard going
6237846b5bea67dd2f13f301,17,to when we eventually got there
6237846b5bea67dd2f13f301,18,we decided to not bother finding any bears
6237846b5bea67dd2f13f301,19,and just hang out in the cabin.
6237846b5bea67dd2f13f301,20,Then one of them got the idea that if we went back home not having hunted a bear we'd be skunked.
6237846b5bea67dd2f13f301,21,None of us wanted to go out
6237846b5bea67dd2f13f301,22,so we decided that we would draw cards
6237846b5bea67dd2f13f301,23,and whoever got the worse deal would go out
6237846b5bea67dd2f13f301,24,whilst the others stayed back
6237846b5bea67dd2f13f301,25,and who did it end up being?
6237846b5bea67dd2f13f301,26,"Me, so I went off into the woods to look for a bear."
6237846b5bea67dd2f13f301,27,Then I came across one
6237846b5bea67dd2f13f301,28,and I ran back towards the cabin as fast as I could.
6237846b5bea67dd2f13f301,29,I was sure I was a better runner than that
6237846b5bea67dd2f13f301,30,but that bear was gaining up on me.
6237846b5bea67dd2f13f301,31,As soon as I saw the cabin I called out to open the door
6237846b5bea67dd2f13f301,32,"and as soon as I reached it,"
6237846b5bea67dd2f13f301,33,I got in and turned left pulling the door to me
6237846b5bea67dd2f13f301,34,"and shouted 'There, I got the bear, you can skin it'."
6237846b5bea67dd2f13f301,35,They have never let me forget it since
6237846b5bea67dd2f13f301,36,"but then, none of us have ever wanted to go bear hunting after that."
66a2ba211e0d673905b1db03,1,"The man was an high school athlete,"
66a2ba211e0d673905b1db03,2,and was acquainted with some other high school athletes.
66a2ba211e0d673905b1db03,3,"After high school, they found themselves attending the same college"
66a2ba211e0d673905b1db03,4,and became friends.
66a2ba211e0d673905b1db03,5,He was from the farm
66a2ba211e0d673905b1db03,6,while the other three were from the city.
66a2ba211e0d673905b1db03,7,"Over the years, they came down to the farm to do some hunting."
66a2ba211e0d673905b1db03,8,"The man wasn't really a big fan of hunting because he grew up outdoors,"
66a2ba211e0d673905b1db03,9,"but to the rest of them, it was a lot of fun."
66a2ba211e0d673905b1db03,10,"One day, the three friends brought a suggestion to go bear hunting in Canada."
66a2ba211e0d673905b1db03,11,The man did not want to but he let them talk him into it.
66a2ba211e0d673905b1db03,12,"They packed up, took a flight up to Canada."
66a2ba211e0d673905b1db03,13,"They landed on a lake, paddled in a canoe for what seemed like a day and a half,"
66a2ba211e0d673905b1db03,14,and then hiked what seemed like 500 miles before arriving at a cabin in the woods that they had rented.
66a2ba211e0d673905b1db03,15,"Upon settling down in the cabin, they all decided that they weren't exactly hyped up about going bear hunting."
66a2ba211e0d673905b1db03,16,"So for the next three or four days, they stayed indoors, played card games, and ate."
66a2ba211e0d673905b1db03,17,"On the third or fourth day, one of them brought it up that they had to get a bear so as not to disappoint the people waiting for them back at home."
66a2ba211e0d673905b1db03,18,"To decide who goes out to hunt the bear, they drew cards."
66a2ba211e0d673905b1db03,19,"The person with the highest card had to go hunt the bear,"
66a2ba211e0d673905b1db03,20,while the others would skin it and prepare it for travel.
66a2ba211e0d673905b1db03,21,"After they drew cards, it turned out it was the man who did not even want to go in the first place that got the highest card."
66a2ba211e0d673905b1db03,22,He took the old gun and set out.
66a2ba211e0d673905b1db03,23,"After what seemed like hours, he heard a growl behind"
66a2ba211e0d673905b1db03,24,and looked back to see the biggest bear he had ever seen in his life.
66a2ba211e0d673905b1db03,25,"He picked up the gun and fired, but nothing happened."
66a2ba211e0d673905b1db03,26,Turned out he had forgotten to load the gun.
66a2ba211e0d673905b1db03,27,"He turned on his heels and started running as fast as he could, with the bear on his heels."
66a2ba211e0d673905b1db03,28,"When he got in sight of the cabin, he started shouting for them to open the door."
66a2ba211e0d673905b1db03,29,"The door opened, but instead of going in, he took a left around the cabin,"
66a2ba211e0d673905b1db03,30,while the bear went straight inside.
66a2ba211e0d673905b1db03,31,He quickly closed the cabin door
66a2ba211e0d673905b1db03,32,"and told his friends that he had brought the bear, it was their turn to skin it."
66a2ba211e0d673905b1db03,33,"Eventually, they agreed that he actually played his part."
66a2ba211e0d673905b1db03,34,"Although this happened 30 years ago, they never asked him to go hunting since that day."
5a9d223b89de8200013f1893,1,I met three friends in 1949 at college.
5a9d223b89de8200013f1893,2,We had been to the same primary school but went to different high schools.
5a9d223b89de8200013f1893,3,"We had all been athletes, so bonded at college over this."
5a9d223b89de8200013f1893,4,I had grown up on a farm but the other three guys were city folk.
5a9d223b89de8200013f1893,5,They loved to come out to the farm and help with chores and to go hunting rabbits and squirrels and be in nature.
5a9d223b89de8200013f1893,6,I wasn't keen on hunting but wanted to be part of group and it made the guys happy.
5a9d223b89de8200013f1893,7,"After several years, the guys said they would love to go on a bear hunt and told everyone we were going."
5a9d223b89de8200013f1893,8,I didn't want to but went along with it.
5a9d223b89de8200013f1893,9,"We took a plane from Fort Wayne up to Canada and then canoes in to the North Woods, we had to back pack for 500 miles."
5a9d223b89de8200013f1893,10,Finally we got to a cabin where we had had groceries and stuff delivered.
5a9d223b89de8200013f1893,11,It was really spooky in the cabin and we were all spooked about going out day or night.
5a9d223b89de8200013f1893,12,So we sat around playing cards and not being able to sleep.
5a9d223b89de8200013f1893,13,The others felt we would lose face if we didn't come back with a bear so we drew cards and the person with the high card had to go hunt a bear.
5a9d223b89de8200013f1893,14,Wouldn't you know it!
5a9d223b89de8200013f1893,15,I got the high card and had to go out with the shotgun.
5a9d223b89de8200013f1893,16,I was in the woods for hours but there was no sign of a bear.
5a9d223b89de8200013f1893,17,I heard a noise and turned around and saw a big old bear.
5a9d223b89de8200013f1893,18,I had never seen one so big.
